chrBase 	chr 	base 	strand 	coverage 	freqC 	freqT
chr1.872445 	chr1 	872445 	F 	37 	94.59 	5.41
chr1.872455 	chr1 	872455 	F 	37 	45.95 	54.05
chr1.872519 	chr1 	872519 	R 	47 	100 	0
chr1.872469 	chr1 	872469 	R 	47 	42.55 	57.45
chr1.872488 	chr1 	872488 	R 	47 	100 	0
chr1.872512 	chr1 	872512 	R 	47 	100 	0
chr1.872468 	chr1 	872468 	F 	37 	67.57 	32.43
chr1.873092 	chr1 	873092 	F 	20 	100 	0
chr1.873184 	chr1 	873184 	R 	15 	86.67 	13.33
chr1.873168 	chr1 	873168 	R 	27 	100 	0
chr1.873141 	chr1 	873141 	F 	20 	40 	60
chr1.873142 	chr1 	873142 	R 	27 	48.15 	51.85
chr1.873118 	chr1 	873118 	R 	12 	100 	0
chr1.873117 	chr1 	873117 	F 	20 	100 	0
chr1.873106 	chr1 	873106 	F 	20 	95 	5
chr1.875640 	chr1 	875640 	F 	16 	0 	100
chr1.875446 	chr1 	875446 	R 	37 	2.7 	97.3
chr1.875282 	chr1 	875282 	R 	58 	0 	100
chr1.875881 	chr1 	875881 	R 	20 	0 	100
chr1.876022 	chr1 	876022 	R 	64 	0 	100
chr1.875840 	chr1 	875840 	F 	51 	0 	100
chr1.875388 	chr1 	875388 	F 	66 	43.94 	56.06
chr1.875227 	chr1 	875227 	F 	50 	44 	56
chr1.875954 	chr1 	875954 	F 	95 	0 	100
chr1.875938 	chr1 	875938 	F 	95 	0 	100
chr1.875924 	chr1 	875924 	F 	95 	1.05 	98.95
chr1.875421 	chr1 	875421 	R 	37 	54.05 	45.95
chr1.875364 	chr1 	875364 	F 	66 	34.85 	65.15
chr1.875667 	chr1 	875667 	F 	16 	0 	100
chr1.875470 	chr1 	875470 	R 	37 	29.73 	70.27
chr1.875375 	chr1 	875375 	F 	66 	39.39 	60.61
chr1.875652 	chr1 	875652 	F 	16 	0 	100
chr1.875982 	chr1 	875982 	R 	61 	1.64 	98.36
chr1.876028 	chr1 	876028 	R 	64 	21.88 	78.12
chr1.876006 	chr1 	876006 	R 	64 	0 	100
chr1.875816 	chr1 	875816 	F 	51 	27.45 	72.55
chr1.875966 	chr1 	875966 	F 	93 	0 	100
chr1.875904 	chr1 	875904 	R 	20 	0 	100
chr1.875968 	chr1 	875968 	F 	95 	0 	100
chr1.875675 	chr1 	875675 	F 	16 	0 	100
chr1.875865 	chr1 	875865 	F 	49 	0 	100
chr1.875669 	chr1 	875669 	F 	16 	0 	100
chr1.875978 	chr1 	875978 	R 	64 	0 	100
chr1.875672 	chr1 	875672 	F 	16 	0 	100
chr1.875921 	chr1 	875921 	R 	20 	20 	80
chr1.876004 	chr1 	876004 	R 	64 	0 	100
chr1.875957 	chr1 	875957 	F 	95 	1.05 	98.95
chr1.875650 	chr1 	875650 	F 	16 	0 	100
chr1.875636 	chr1 	875636 	F 	16 	37.5 	62.5
chr1.875310 	chr1 	875310 	R 	58 	37.93 	62.07
chr1.875912 	chr1 	875912 	R 	19 	0 	100
chr1.875834 	chr1 	875834 	F 	51 	0 	100
chr1.875952 	chr1 	875952 	F 	95 	0 	100
chr1.875992 	chr1 	875992 	R 	64 	0 	100
chr1.875467 	chr1 	875467 	R 	37 	0 	100
chr1.875920 	chr1 	875920 	F 	95 	37.89 	62.11
chr1.875821 	chr1 	875821 	F 	49 	4.08 	95.92
chr1.877379 	chr1 	877379 	R 	13 	7.69 	92.31
chr1.877032 	chr1 	877032 	R 	20 	20 	80
chr1.876680 	chr1 	876680 	F 	59 	15.25 	84.75
chr1.877115 	chr1 	877115 	F 	40 	2.5 	97.5
chr1.876644 	chr1 	876644 	R 	80 	36.25 	63.75
chr1.877105 	chr1 	877105 	F 	39 	2.56 	97.44
chr1.876821 	chr1 	876821 	F 	79 	1.27 	98.73
chr1.876949 	chr1 	876949 	R 	11 	36.36 	63.64
chr1.876808 	chr1 	876808 	R 	70 	18.57 	81.43
chr1.877492 	chr1 	877492 	F 	34 	0 	100
chr1.877480 	chr1 	877480 	F 	34 	0 	100
chr1.876968 	chr1 	876968 	F 	68 	1.47 	98.53
chr1.877397 	chr1 	877397 	R 	13 	0 	100
chr1.876993 	chr1 	876993 	F 	67 	1.49 	98.51
chr1.877396 	chr1 	877396 	F 	15 	0 	100
chr1.876493 	chr1 	876493 	R 	49 	69.39 	30.61
chr1.877378 	chr1 	877378 	F 	15 	0 	100
chr1.876225 	chr1 	876225 	R 	19 	0 	100
chr1.876643 	chr1 	876643 	F 	59 	33.9 	66.1
chr1.876465 	chr1 	876465 	R 	49 	4.08 	95.92
chr1.876250 	chr1 	876250 	R 	19 	0 	100
chr1.876761 	chr1 	876761 	R 	70 	0 	100
chr1.876263 	chr1 	876263 	R 	19 	0 	100
chr1.877408 	chr1 	877408 	F 	15 	0 	100
chr1.876857 	chr1 	876857 	F 	78 	1.28 	98.72
chr1.877468 	chr1 	877468 	F 	34 	0 	100
chr1.876816 	chr1 	876816 	F 	79 	0 	100
chr1.877015 	chr1 	877015 	R 	20 	0 	100
chr1.876538 	chr1 	876538 	F 	59 	37.29 	62.71
chr1.877404 	chr1 	877404 	R 	13 	0 	100
chr1.876606 	chr1 	876606 	R 	80 	0 	100
chr1.876551 	chr1 	876551 	F 	59 	3.39 	96.61
chr1.877380 	chr1 	877380 	F 	15 	0 	100
chr1.877409 	chr1 	877409 	R 	13 	0 	100
chr1.877232 	chr1 	877232 	F 	33 	0 	100
chr1.877474 	chr1 	877474 	F 	34 	0 	100
chr1.877207 	chr1 	877207 	F 	33 	0 	100
chr1.876768 	chr1 	876768 	R 	70 	2.86 	97.14
chr1.877376 	chr1 	877376 	F 	15 	0 	100
chr1.877358 	chr1 	877358 	F 	15 	40 	60
chr1.877100 	chr1 	877100 	F 	40 	0 	100
chr1.877392 	chr1 	877392 	R 	13 	0 	100
chr1.876802 	chr1 	876802 	R 	70 	0 	100
chr1.876671 	chr1 	876671 	F 	59 	1.69 	98.31
chr1.876230 	chr1 	876230 	R 	19 	0 	100
chr1.877110 	chr1 	877110 	F 	40 	0 	100
chr1.876994 	chr1 	876994 	R 	20 	0 	100
chr1.877419 	chr1 	877419 	R 	13 	0 	100
chr1.877245 	chr1 	877245 	F 	33 	3.03 	96.97
chr1.876275 	chr1 	876275 	R 	19 	15.79 	84.21
chr1.877381 	chr1 	877381 	R 	13 	0 	100
chr1.877425 	chr1 	877425 	R 	13 	38.46 	61.54
chr1.877413 	chr1 	877413 	R 	13 	15.38 	84.62
chr1.877501 	chr1 	877501 	F 	34 	0 	100
chr1.877417 	chr1 	877417 	R 	13 	0 	100
chr1.877361 	chr1 	877361 	F 	15 	0 	100
chr1.877457 	chr1 	877457 	F 	34 	38.24 	61.76
chr1.877217 	chr1 	877217 	F 	33 	0 	100
chr1.877078 	chr1 	877078 	F 	40 	32.5 	67.5
chr1.877200 	chr1 	877200 	F 	33 	18.18 	81.82
chr1.876666 	chr1 	876666 	F 	59 	3.39 	96.61
chr1.877377 	chr1 	877377 	R 	13 	0 	100
chr1.876455 	chr1 	876455 	R 	49 	32.65 	67.35
chr1.877116 	chr1 	877116 	R 	19 	0 	100
chr1.877147 	chr1 	877147 	R 	27 	0 	100
chr1.877489 	chr1 	877489 	F 	34 	0 	100
chr1.877235 	chr1 	877235 	F 	33 	0 	100
chr1.877136 	chr1 	877136 	R 	27 	0 	100
chr1.876763 	chr1 	876763 	R 	69 	4.35 	95.65
chr1.876833 	chr1 	876833 	F 	79 	0 	100
chr1.876807 	chr1 	876807 	F 	78 	37.18 	62.82
chr1.877367 	chr1 	877367 	F 	15 	0 	100
chr1.877239 	chr1 	877239 	F 	33 	0 	100
chr1.877111 	chr1 	877111 	R 	27 	7.41 	92.59
chr1.877507 	chr1 	877507 	F 	34 	0 	100
chr1.877029 	chr1 	877029 	R 	20 	0 	100
chr1.876958 	chr1 	876958 	F 	69 	2.9 	97.1
chr1.877403 	chr1 	877403 	F 	15 	0 	100
chr1.876948 	chr1 	876948 	F 	69 	33.33 	66.67
chr1.877391 	chr1 	877391 	F 	15 	0 	100
chr1.876463 	chr1 	876463 	R 	49 	2.04 	97.96
chr1.877223 	chr1 	877223 	F 	33 	0 	100
chr1.877159 	chr1 	877159 	R 	27 	29.63 	70.37
chr1.876620 	chr1 	876620 	R 	80 	2.5 	97.5
chr1.876485 	chr1 	876485 	R 	49 	40.82 	59.18
chr1.876651 	chr1 	876651 	F 	59 	0 	100
chr1.876654 	chr1 	876654 	F 	59 	0 	100
chr1.877087 	chr1 	877087 	F 	40 	0 	100
chr1.876617 	chr1 	876617 	R 	80 	0 	100
chr1.877679 	chr1 	877679 	R 	38 	0 	100
chr1.878226 	chr1 	878226 	F 	49 	0 	100
chr1.877828 	chr1 	877828 	R 	54 	0 	100
chr1.877810 	chr1 	877810 	R 	54 	0 	100
chr1.877931 	chr1 	877931 	F 	66 	9.09 	90.91
chr1.877752 	chr1 	877752 	F 	25 	0 	100
chr1.877742 	chr1 	877742 	F 	25 	4 	96
chr1.877964 	chr1 	877964 	F 	66 	0 	100
chr1.877667 	chr1 	877667 	R 	38 	0 	100
chr1.877769 	chr1 	877769 	F 	25 	0 	100
chr1.878332 	chr1 	878332 	R 	23 	43.48 	56.52
chr1.877685 	chr1 	877685 	R 	38 	36.84 	63.16
chr1.877761 	chr1 	877761 	F 	25 	0 	100
chr1.878201 	chr1 	878201 	F 	49 	0 	100
chr1.877747 	chr1 	877747 	F 	25 	0 	100
chr1.878209 	chr1 	878209 	F 	49 	0 	100
chr1.878089 	chr1 	878089 	R 	58 	0 	100
chr1.877954 	chr1 	877954 	F 	66 	0 	100
chr1.878185 	chr1 	878185 	F 	49 	20.41 	79.59
chr1.877951 	chr1 	877951 	F 	66 	0 	100
chr1.877795 	chr1 	877795 	R 	54 	1.85 	98.15
chr1.878199 	chr1 	878199 	F 	48 	0 	100
chr1.877812 	chr1 	877812 	R 	54 	0 	100
chr1.878297 	chr1 	878297 	R 	23 	4.35 	95.65
chr1.878084 	chr1 	878084 	R 	57 	0 	100
chr1.878302 	chr1 	878302 	R 	23 	0 	100
chr1.878081 	chr1 	878081 	R 	58 	0 	100
chr1.878281 	chr1 	878281 	R 	23 	0 	100
chr1.877737 	chr1 	877737 	F 	24 	29.17 	70.83
chr1.877665 	chr1 	877665 	R 	38 	2.63 	97.37
chr1.877648 	chr1 	877648 	R 	38 	0 	100
chr1.878285 	chr1 	878285 	R 	23 	8.7 	91.3
chr1.877677 	chr1 	877677 	R 	38 	0 	100
chr1.877818 	chr1 	877818 	R 	54 	0 	100
chr1.878086 	chr1 	878086 	R 	58 	0 	100
chr1.878122 	chr1 	878122 	R 	58 	22.41 	77.59
chr1.877767 	chr1 	877767 	F 	25 	0 	100
chr1.877642 	chr1 	877642 	R 	38 	0 	100
chr1.879444 	chr1 	879444 	R 	35 	91.43 	8.57
chr1.879413 	chr1 	879413 	R 	36 	91.67 	8.33
chr1.879333 	chr1 	879333 	R 	23 	95.65 	4.35
chr1.879364 	chr1 	879364 	R 	23 	100 	0
chr1.879510 	chr1 	879510 	R 	36 	94.44 	5.56
chr1.879370 	chr1 	879370 	F 	57 	100 	0
chr1.879541 	chr1 	879541 	R 	36 	91.67 	8.33
chr1.879371 	chr1 	879371 	R 	23 	100 	0
chr1.879421 	chr1 	879421 	F 	56 	89.29 	10.71
chr1.879453 	chr1 	879453 	R 	36 	100 	0
chr1.879375 	chr1 	879375 	F 	55 	96.36 	3.64
chr1.879422 	chr1 	879422 	R 	36 	86.11 	13.89
chr1.879168 	chr1 	879168 	R 	37 	97.3 	2.7
chr1.879415 	chr1 	879415 	F 	57 	87.72 	12.28
chr1.879416 	chr1 	879416 	R 	36 	94.44 	5.56
chr1.879181 	chr1 	879181 	R 	38 	97.37 	2.63
chr1.879383 	chr1 	879383 	F 	57 	96.49 	3.51
chr1.879452 	chr1 	879452 	F 	17 	100 	0
chr1.879195 	chr1 	879195 	F 	29 	96.55 	3.45
chr1.879412 	chr1 	879412 	F 	57 	91.23 	8.77
chr1.879180 	chr1 	879180 	F 	29 	100 	0
chr1.880080 	chr1 	880080 	R 	54 	5.56 	94.44
chr1.880040 	chr1 	880040 	F 	35 	97.14 	2.86
chr1.880079 	chr1 	880079 	F 	35 	2.86 	97.14
chr1.880117 	chr1 	880117 	R 	54 	24.07 	75.93
chr1.880110 	chr1 	880110 	R 	54 	7.41 	92.59
chr1.881541 	chr1 	881541 	R 	54 	85.19 	14.81
chr1.881555 	chr1 	881555 	R 	54 	98.15 	1.85
chr1.881549 	chr1 	881549 	R 	54 	92.59 	7.41
chr1.881431 	chr1 	881431 	R 	77 	94.81 	5.19
chr1.881422 	chr1 	881422 	R 	76 	96.05 	3.95
chr1.881588 	chr1 	881588 	R 	53 	100 	0
chr1.881544 	chr1 	881544 	R 	54 	96.3 	3.7
chr1.881883 	chr1 	881883 	R 	13 	100 	0
chr1.881843 	chr1 	881843 	R 	13 	53.85 	46.15
chr1.883459 	chr1 	883459 	F 	26 	100 	0
chr1.883418 	chr1 	883418 	F 	26 	88.46 	11.54
chr1.883480 	chr1 	883480 	R 	15 	100 	0
chr1.883491 	chr1 	883491 	R 	16 	100 	0
chr1.883460 	chr1 	883460 	R 	15 	86.67 	13.33
chr1.883486 	chr1 	883486 	R 	15 	100 	0
chr1.886485 	chr1 	886485 	F 	26 	96.15 	3.85
chr1.886529 	chr1 	886529 	R 	50 	100 	0
chr1.886486 	chr1 	886486 	R 	48 	93.75 	6.25
chr1.886308 	chr1 	886308 	F 	25 	92 	8
chr1.886636 	chr1 	886636 	R 	10 	90 	10
chr1.886375 	chr1 	886375 	R 	82 	97.56 	2.44
chr1.886409 	chr1 	886409 	R 	80 	100 	0
chr1.886653 	chr1 	886653 	R 	10 	100 	0
chr1.886384 	chr1 	886384 	R 	82 	98.78 	1.22
chr1.886441 	chr1 	886441 	F 	26 	100 	0
chr1.886602 	chr1 	886602 	R 	10 	90 	10
chr1.886358 	chr1 	886358 	R 	82 	95.12 	4.88
chr1.886277 	chr1 	886277 	F 	26 	100 	0
chr1.886397 	chr1 	886397 	R 	81 	96.3 	3.7
chr1.887461 	chr1 	887461 	F 	27 	100 	0
chr1.887577 	chr1 	887577 	R 	21 	76.19 	23.81
chr1.887591 	chr1 	887591 	R 	21 	90.48 	9.52
chr1.887985 	chr1 	887985 	R 	30 	93.33 	6.67
chr1.887995 	chr1 	887995 	R 	29 	96.55 	3.45
chr1.887873 	chr1 	887873 	F 	28 	100 	0
chr1.887967 	chr1 	887967 	R 	30 	70 	30
chr1.887894 	chr1 	887894 	F 	28 	82.14 	17.86
chr1.894326 	chr1 	894326 	R 	31 	0 	100
chr1.894292 	chr1 	894292 	F 	34 	0 	100
chr1.894391 	chr1 	894391 	F 	43 	2.33 	97.67
chr1.894357 	chr1 	894357 	F 	44 	0 	100
chr1.894330 	chr1 	894330 	R 	31 	32.26 	67.74
chr1.894272 	chr1 	894272 	F 	34 	0 	100
chr1.894293 	chr1 	894293 	R 	31 	3.23 	96.77
chr1.894315 	chr1 	894315 	R 	31 	6.45 	93.55
chr1.894366 	chr1 	894366 	F 	44 	0 	100
chr1.894355 	chr1 	894355 	F 	44 	0 	100
chr1.894374 	chr1 	894374 	F 	44 	0 	100
chr1.894345 	chr1 	894345 	F 	44 	31.82 	68.18
chr1.894257 	chr1 	894257 	F 	34 	61.76 	38.24
chr1.894686 	chr1 	894686 	F 	64 	1.56 	98.44
chr1.894715 	chr1 	894715 	R 	56 	1.79 	98.21
chr1.894516 	chr1 	894516 	R 	25 	0 	100
chr1.894572 	chr1 	894572 	F 	48 	0 	100
chr1.894610 	chr1 	894610 	R 	75 	1.33 	98.67
chr1.894560 	chr1 	894560 	R 	24 	37.5 	62.5
chr1.894718 	chr1 	894718 	R 	57 	0 	100
chr1.894587 	chr1 	894587 	F 	48 	0 	100
chr1.894757 	chr1 	894757 	R 	57 	0 	100
chr1.894651 	chr1 	894651 	F 	63 	41.27 	58.73
chr1.894559 	chr1 	894559 	F 	48 	35.42 	64.58
chr1.894697 	chr1 	894697 	F 	61 	1.64 	98.36
chr1.894765 	chr1 	894765 	R 	64 	40.62 	59.38
chr1.894725 	chr1 	894725 	R 	57 	0 	100
chr1.894602 	chr1 	894602 	R 	75 	0 	100
chr1.894720 	chr1 	894720 	R 	55 	0 	100
chr1.894637 	chr1 	894637 	R 	75 	0 	100
chr1.894733 	chr1 	894733 	R 	57 	0 	100
chr1.894609 	chr1 	894609 	F 	48 	0 	100
chr1.894683 	chr1 	894683 	F 	64 	1.56 	98.44
chr1.894665 	chr1 	894665 	F 	64 	1.56 	98.44
chr1.894601 	chr1 	894601 	F 	48 	0 	100
chr1.894585 	chr1 	894585 	F 	48 	0 	100
chr1.894669 	chr1 	894669 	F 	64 	1.56 	98.44
chr1.894667 	chr1 	894667 	F 	64 	1.56 	98.44
chr1.894579 	chr1 	894579 	F 	48 	0 	100
chr1.894753 	chr1 	894753 	R 	57 	1.75 	98.25
chr1.894632 	chr1 	894632 	R 	74 	0 	100
chr1.894675 	chr1 	894675 	F 	64 	1.56 	98.44
chr1.894652 	chr1 	894652 	R 	75 	36 	64
chr1.894762 	chr1 	894762 	R 	57 	5.26 	94.74
chr1.895712 	chr1 	895712 	F 	46 	39.13 	60.87
chr1.895151 	chr1 	895151 	R 	39 	92.31 	7.69
chr1.895964 	chr1 	895964 	R 	61 	1.64 	98.36
chr1.895974 	chr1 	895974 	R 	65 	0 	100
chr1.895902 	chr1 	895902 	F 	93 	6.45 	93.55
chr1.895416 	chr1 	895416 	R 	39 	58.97 	41.03
chr1.895190 	chr1 	895190 	R 	41 	4.88 	95.12
chr1.895891 	chr1 	895891 	F 	93 	0 	100
chr1.895301 	chr1 	895301 	F 	36 	88.89 	11.11
chr1.895685 	chr1 	895685 	F 	46 	17.39 	82.61
chr1.895989 	chr1 	895989 	R 	63 	0 	100
chr1.895299 	chr1 	895299 	F 	36 	25 	75
chr1.895864 	chr1 	895864 	F 	91 	2.2 	97.8
chr1.895165 	chr1 	895165 	R 	41 	68.29 	31.71
chr1.895477 	chr1 	895477 	F 	83 	13.25 	86.75
chr1.895512 	chr1 	895512 	F 	83 	2.41 	97.59
chr1.895186 	chr1 	895186 	R 	41 	4.88 	95.12
chr1.895869 	chr1 	895869 	F 	93 	1.08 	98.92
chr1.895192 	chr1 	895192 	R 	41 	4.88 	95.12
chr1.895313 	chr1 	895313 	F 	36 	55.56 	44.44
chr1.895882 	chr1 	895882 	F 	93 	1.08 	98.92
chr1.895414 	chr1 	895414 	R 	39 	79.49 	20.51
chr1.895164 	chr1 	895164 	F 	25 	56 	44
chr1.895136 	chr1 	895136 	F 	25 	96 	4
chr1.895377 	chr1 	895377 	R 	39 	56.41 	43.59
chr1.895315 	chr1 	895315 	F 	36 	27.78 	72.22
chr1.895884 	chr1 	895884 	F 	93 	2.15 	97.85
chr1.895961 	chr1 	895961 	R 	65 	0 	100
chr1.895995 	chr1 	895995 	R 	65 	0 	100
chr1.895328 	chr1 	895328 	F 	34 	0 	100
chr1.895278 	chr1 	895278 	F 	36 	52.78 	47.22
chr1.895528 	chr1 	895528 	F 	64 	3.12 	96.88
chr1.895984 	chr1 	895984 	R 	65 	0 	100
chr1.895128 	chr1 	895128 	F 	24 	95.83 	4.17
chr1.895424 	chr1 	895424 	R 	39 	79.49 	20.51
chr1.895141 	chr1 	895141 	F 	25 	96 	4
chr1.896010 	chr1 	896010 	R 	64 	20.31 	79.69
chr1.895731 	chr1 	895731 	F 	46 	47.83 	52.17
chr1.895859 	chr1 	895859 	F 	93 	31.18 	68.82
chr1.895158 	chr1 	895158 	R 	40 	57.5 	42.5
chr1.895157 	chr1 	895157 	F 	25 	56 	44
chr1.895150 	chr1 	895150 	F 	25 	92 	8
chr1.895388 	chr1 	895388 	R 	39 	58.97 	41.03
chr1.895998 	chr1 	895998 	R 	65 	0 	100
chr1.895310 	chr1 	895310 	F 	36 	58.33 	41.67
chr1.895400 	chr1 	895400 	R 	39 	35.9 	64.1
chr1.895493 	chr1 	895493 	F 	79 	2.53 	97.47
chr1.895320 	chr1 	895320 	F 	36 	63.89 	36.11
chr1.895373 	chr1 	895373 	R 	39 	53.85 	46.15
chr1.895202 	chr1 	895202 	R 	41 	48.78 	51.22
chr1.896202 	chr1 	896202 	F 	40 	0 	100
chr1.896270 	chr1 	896270 	R 	60 	1.67 	98.33
chr1.896276 	chr1 	896276 	R 	60 	3.33 	96.67
chr1.896283 	chr1 	896283 	R 	60 	38.33 	61.67
chr1.896244 	chr1 	896244 	R 	60 	1.67 	98.33
chr1.896226 	chr1 	896226 	F 	41 	2.44 	97.56
chr1.896415 	chr1 	896415 	R 	69 	0 	100
chr1.896346 	chr1 	896346 	F 	69 	2.9 	97.1
chr1.896339 	chr1 	896339 	F 	69 	2.9 	97.1
chr1.896180 	chr1 	896180 	F 	42 	2.38 	97.62
chr1.896177 	chr1 	896177 	F 	42 	30.95 	69.05
chr1.896426 	chr1 	896426 	R 	69 	26.09 	73.91
chr1.896400 	chr1 	896400 	R 	69 	0 	100
chr1.896341 	chr1 	896341 	F 	68 	2.94 	97.06
chr1.896236 	chr1 	896236 	R 	56 	1.79 	98.21
chr1.896423 	chr1 	896423 	R 	69 	2.9 	97.1
chr1.896361 	chr1 	896361 	F 	67 	2.99 	97.01
chr1.896321 	chr1 	896321 	F 	69 	46.38 	53.62
chr1.896398 	chr1 	896398 	R 	69 	0 	100
chr1.896228 	chr1 	896228 	F 	40 	2.5 	97.5
chr1.896252 	chr1 	896252 	R 	60 	6.67 	93.33
chr1.896368 	chr1 	896368 	F 	69 	2.9 	97.1
chr1.896242 	chr1 	896242 	R 	59 	18.64 	81.36
chr1.896350 	chr1 	896350 	F 	69 	4.35 	95.65
chr1.896197 	chr1 	896197 	F 	42 	0 	100
chr1.896204 	chr1 	896204 	F 	42 	4.76 	95.24
chr1.896348 	chr1 	896348 	F 	69 	2.9 	97.1
chr1.896388 	chr1 	896388 	R 	69 	0 	100
chr1.896359 	chr1 	896359 	F 	69 	0 	100
chr1.896211 	chr1 	896211 	F 	42 	0 	100
chr1.896380 	chr1 	896380 	R 	68 	1.47 	98.53
chr1.896190 	chr1 	896190 	F 	42 	0 	100
chr1.896248 	chr1 	896248 	R 	60 	18.33 	81.67
chr1.896263 	chr1 	896263 	R 	60 	1.67 	98.33
chr1.896217 	chr1 	896217 	F 	42 	0 	100
chr1.896612 	chr1 	896612 	F 	54 	9.26 	90.74
chr1.896640 	chr1 	896640 	F 	54 	16.67 	83.33
chr1.896631 	chr1 	896631 	F 	54 	33.33 	66.67
chr1.896645 	chr1 	896645 	F 	52 	40.38 	59.62
chr1.896691 	chr1 	896691 	R 	77 	0 	100
chr1.896677 	chr1 	896677 	R 	78 	5.13 	94.87
chr1.896662 	chr1 	896662 	R 	78 	6.41 	93.59
chr1.896687 	chr1 	896687 	R 	78 	28.21 	71.79
chr1.896693 	chr1 	896693 	R 	78 	1.28 	98.72
chr1.896658 	chr1 	896658 	R 	75 	8 	92
chr1.896699 	chr1 	896699 	R 	78 	47.44 	52.56
chr1.896600 	chr1 	896600 	F 	54 	31.48 	68.52
chr1.896623 	chr1 	896623 	F 	54 	11.11 	88.89
chr1.896627 	chr1 	896627 	F 	53 	1.89 	98.11
chr1.897284 	chr1 	897284 	R 	28 	100 	0
chr1.897309 	chr1 	897309 	R 	27 	96.3 	3.7
chr1.898374 	chr1 	898374 	R 	37 	100 	0
chr1.898631 	chr1 	898631 	F 	28 	100 	0
chr1.898577 	chr1 	898577 	R 	16 	100 	0
chr1.898745 	chr1 	898745 	R 	32 	90.62 	9.38
chr1.898763 	chr1 	898763 	R 	32 	100 	0
chr1.898557 	chr1 	898557 	R 	16 	93.75 	6.25
chr1.898582 	chr1 	898582 	R 	16 	93.75 	6.25
chr1.898538 	chr1 	898538 	R 	16 	100 	0
chr1.898774 	chr1 	898774 	R 	32 	90.62 	9.38
chr1.898549 	chr1 	898549 	R 	16 	100 	0
chr1.898659 	chr1 	898659 	F 	28 	92.86 	7.14
chr1.898579 	chr1 	898579 	R 	15 	100 	0
chr1.898614 	chr1 	898614 	F 	28 	96.43 	3.57
chr1.898540 	chr1 	898540 	R 	16 	100 	0
chr1.898545 	chr1 	898545 	R 	16 	100 	0
chr1.898783 	chr1 	898783 	R 	32 	100 	0
chr1.898757 	chr1 	898757 	R 	32 	100 	0
chr1.899283 	chr1 	899283 	R 	17 	100 	0
chr1.899282 	chr1 	899282 	F 	31 	93.55 	6.45
chr1.899466 	chr1 	899466 	R 	81 	27.16 	72.84
chr1.899325 	chr1 	899325 	R 	17 	100 	0
chr1.899252 	chr1 	899252 	F 	30 	93.33 	6.67
chr1.899482 	chr1 	899482 	R 	81 	59.26 	40.74
chr1.899247 	chr1 	899247 	F 	31 	54.84 	45.16
chr1.899313 	chr1 	899313 	R 	17 	94.12 	5.88
chr1.899373 	chr1 	899373 	F 	34 	88.24 	11.76
chr1.899383 	chr1 	899383 	F 	34 	100 	0
chr1.899358 	chr1 	899358 	F 	34 	91.18 	8.82
chr1.899308 	chr1 	899308 	R 	17 	88.24 	11.76
chr1.899435 	chr1 	899435 	R 	81 	35.8 	64.2
chr1.899364 	chr1 	899364 	F 	34 	94.12 	5.88
chr1.902277 	chr1 	902277 	R 	96 	0 	100
chr1.902468 	chr1 	902468 	F 	11 	0 	100
chr1.901954 	chr1 	901954 	F 	43 	23.26 	76.74
chr1.902254 	chr1 	902254 	R 	96 	0 	100
chr1.902220 	chr1 	902220 	F 	71 	1.41 	98.59
chr1.902200 	chr1 	902200 	F 	72 	1.39 	98.61
chr1.902194 	chr1 	902194 	F 	72 	1.39 	98.61
chr1.902191 	chr1 	902191 	F 	72 	0 	100
chr1.902429 	chr1 	902429 	R 	50 	0 	100
chr1.902418 	chr1 	902418 	R 	50 	0 	100
chr1.902593 	chr1 	902593 	F 	18 	5.56 	94.44
chr1.902398 	chr1 	902398 	R 	50 	0 	100
chr1.902651 	chr1 	902651 	R 	48 	2.08 	97.92
chr1.902506 	chr1 	902506 	R 	13 	30.77 	69.23
chr1.902571 	chr1 	902571 	F 	18 	33.33 	66.67
chr1.902451 	chr1 	902451 	F 	11 	0 	100
chr1.902413 	chr1 	902413 	R 	50 	0 	100
chr1.902619 	chr1 	902619 	F 	18 	0 	100
chr1.902176 	chr1 	902176 	F 	72 	26.39 	73.61
chr1.902048 	chr1 	902048 	R 	36 	30.56 	69.44
chr1.902246 	chr1 	902246 	R 	96 	0 	100
chr1.902654 	chr1 	902654 	R 	48 	47.92 	52.08
chr1.902014 	chr1 	902014 	R 	36 	0 	100
chr1.902439 	chr1 	902439 	R 	50 	50 	50
chr1.902006 	chr1 	902006 	R 	36 	2.78 	97.22
chr1.902469 	chr1 	902469 	R 	13 	0 	100
chr1.902607 	chr1 	902607 	R 	48 	4.17 	95.83
chr1.902235 	chr1 	902235 	R 	96 	0 	100
chr1.902182 	chr1 	902182 	F 	72 	1.39 	98.61
chr1.901838 	chr1 	901838 	F 	104 	0 	100
chr1.902377 	chr1 	902377 	F 	47 	0 	100
chr1.902425 	chr1 	902425 	R 	49 	0 	100
chr1.901955 	chr1 	901955 	R 	73 	54.79 	45.21
chr1.902237 	chr1 	902237 	R 	96 	0 	100
chr1.902026 	chr1 	902026 	R 	36 	0 	100
chr1.902350 	chr1 	902350 	F 	47 	0 	100
chr1.901800 	chr1 	901800 	R 	49 	0 	100
chr1.902480 	chr1 	902480 	R 	13 	0 	100
chr1.902005 	chr1 	902005 	F 	32 	0 	100
chr1.902283 	chr1 	902283 	R 	96 	32.29 	67.71
chr1.901685 	chr1 	901685 	F 	23 	0 	100
chr1.902438 	chr1 	902438 	F 	11 	36.36 	63.64
