chrBase 	chr 	base 	strand 	coverage 	freqC 	freqT
chr1.871603 	chr1 	871603 	R 	48 	41.67 	58.33
chr1.871641 	chr1 	871641 	R 	48 	4.17 	95.83
chr1.871546 	chr1 	871546 	F 	24 	25 	75
chr1.871607 	chr1 	871607 	R 	48 	50 	50
chr1.871621 	chr1 	871621 	R 	48 	33.33 	66.67
chr1.871507 	chr1 	871507 	F 	24 	41.67 	58.33
chr1.871654 	chr1 	871654 	R 	48 	41.67 	58.33
chr1.871540 	chr1 	871540 	F 	24 	12.5 	87.5
chr1.872616 	chr1 	872616 	R 	35 	88.57 	11.43
chr1.872428 	chr1 	872428 	F 	26 	96.15 	3.85
chr1.872495 	chr1 	872495 	R 	45 	97.78 	2.22
chr1.872445 	chr1 	872445 	F 	27 	92.59 	7.41
chr1.872455 	chr1 	872455 	F 	27 	77.78 	22.22
chr1.872519 	chr1 	872519 	R 	45 	100 	0
chr1.872469 	chr1 	872469 	R 	45 	68.89 	31.11
chr1.872488 	chr1 	872488 	R 	45 	93.33 	6.67
chr1.872512 	chr1 	872512 	R 	45 	97.78 	2.22
chr1.872468 	chr1 	872468 	F 	27 	74.07 	25.93
chr1.873092 	chr1 	873092 	F 	12 	100 	0
chr1.873168 	chr1 	873168 	R 	18 	100 	0
chr1.873141 	chr1 	873141 	F 	12 	33.33 	66.67
chr1.873142 	chr1 	873142 	R 	19 	63.16 	36.84
chr1.873118 	chr1 	873118 	R 	11 	100 	0
chr1.873117 	chr1 	873117 	F 	12 	83.33 	16.67
chr1.873106 	chr1 	873106 	F 	12 	91.67 	8.33
chr1.874659 	chr1 	874659 	R 	16 	37.5 	62.5
chr1.874698 	chr1 	874698 	R 	16 	50 	50
chr1.874673 	chr1 	874673 	R 	16 	0 	100
chr1.874671 	chr1 	874671 	R 	16 	18.75 	81.25
chr1.876057 	chr1 	876057 	F 	25 	0 	100
chr1.875640 	chr1 	875640 	F 	29 	0 	100
chr1.875446 	chr1 	875446 	R 	13 	23.08 	76.92
chr1.875282 	chr1 	875282 	R 	30 	0 	100
chr1.875881 	chr1 	875881 	R 	10 	0 	100
chr1.876067 	chr1 	876067 	F 	25 	0 	100
chr1.876022 	chr1 	876022 	R 	30 	3.33 	96.67
chr1.875840 	chr1 	875840 	F 	34 	0 	100
chr1.875388 	chr1 	875388 	F 	27 	81.48 	18.52
chr1.875227 	chr1 	875227 	F 	39 	20.51 	79.49
chr1.875954 	chr1 	875954 	F 	40 	0 	100
chr1.875607 	chr1 	875607 	R 	13 	0 	100
chr1.875938 	chr1 	875938 	F 	40 	0 	100
chr1.875634 	chr1 	875634 	R 	14 	0 	100
chr1.875924 	chr1 	875924 	F 	39 	0 	100
chr1.876061 	chr1 	876061 	F 	25 	0 	100
chr1.875421 	chr1 	875421 	R 	13 	84.62 	15.38
chr1.875364 	chr1 	875364 	F 	27 	37.04 	62.96
chr1.875667 	chr1 	875667 	F 	29 	0 	100
chr1.876027 	chr1 	876027 	F 	25 	40 	60
chr1.875470 	chr1 	875470 	R 	13 	30.77 	69.23
chr1.875375 	chr1 	875375 	F 	27 	22.22 	77.78
chr1.876071 	chr1 	876071 	F 	25 	0 	100
chr1.876065 	chr1 	876065 	F 	25 	0 	100
chr1.875652 	chr1 	875652 	F 	29 	0 	100
chr1.875982 	chr1 	875982 	R 	30 	0 	100
chr1.876028 	chr1 	876028 	R 	30 	26.67 	73.33
chr1.876006 	chr1 	876006 	R 	30 	0 	100
chr1.875637 	chr1 	875637 	R 	14 	28.57 	71.43
chr1.875816 	chr1 	875816 	F 	34 	35.29 	64.71
chr1.875966 	chr1 	875966 	F 	40 	0 	100
chr1.875621 	chr1 	875621 	R 	14 	0 	100
chr1.875904 	chr1 	875904 	R 	10 	0 	100
chr1.875968 	chr1 	875968 	F 	40 	0 	100
chr1.875675 	chr1 	875675 	F 	29 	0 	100
chr1.875623 	chr1 	875623 	R 	14 	0 	100
chr1.875865 	chr1 	875865 	F 	34 	0 	100
chr1.875669 	chr1 	875669 	F 	29 	0 	100
chr1.875978 	chr1 	875978 	R 	30 	0 	100
chr1.875672 	chr1 	875672 	F 	29 	0 	100
chr1.875921 	chr1 	875921 	R 	10 	30 	70
chr1.876004 	chr1 	876004 	R 	30 	0 	100
chr1.875957 	chr1 	875957 	F 	40 	2.5 	97.5
chr1.875650 	chr1 	875650 	F 	29 	0 	100
chr1.875636 	chr1 	875636 	F 	29 	34.48 	65.52
chr1.876037 	chr1 	876037 	F 	25 	0 	100
chr1.875619 	chr1 	875619 	R 	14 	0 	100
chr1.875310 	chr1 	875310 	R 	30 	53.33 	46.67
chr1.875912 	chr1 	875912 	R 	10 	0 	100
chr1.875834 	chr1 	875834 	F 	34 	0 	100
chr1.875952 	chr1 	875952 	F 	40 	0 	100
chr1.875992 	chr1 	875992 	R 	30 	0 	100
chr1.875467 	chr1 	875467 	R 	13 	15.38 	84.62
chr1.875920 	chr1 	875920 	F 	40 	45 	55
chr1.875821 	chr1 	875821 	F 	33 	3.03 	96.97
chr1.877379 	chr1 	877379 	R 	33 	0 	100
chr1.877271 	chr1 	877271 	R 	16 	12.5 	87.5
chr1.877032 	chr1 	877032 	R 	25 	32 	68
chr1.876680 	chr1 	876680 	F 	194 	0 	100
chr1.877115 	chr1 	877115 	F 	45 	0 	100
chr1.876644 	chr1 	876644 	R 	45 	42.22 	57.78
chr1.877105 	chr1 	877105 	F 	44 	0 	100
chr1.876821 	chr1 	876821 	F 	52 	1.92 	98.08
chr1.876949 	chr1 	876949 	R 	11 	63.64 	36.36
chr1.876808 	chr1 	876808 	R 	168 	30.95 	69.05
chr1.877492 	chr1 	877492 	F 	45 	0 	100
chr1.877480 	chr1 	877480 	F 	45 	0 	100
chr1.876968 	chr1 	876968 	F 	40 	0 	100
chr1.877397 	chr1 	877397 	R 	33 	0 	100
chr1.876993 	chr1 	876993 	F 	40 	2.5 	97.5
chr1.877396 	chr1 	877396 	F 	34 	0 	100
chr1.876493 	chr1 	876493 	R 	68 	50 	50
chr1.877378 	chr1 	877378 	F 	34 	0 	100
chr1.876225 	chr1 	876225 	R 	37 	0 	100
chr1.876331 	chr1 	876331 	F 	38 	0 	100
chr1.877224 	chr1 	877224 	R 	11 	0 	100
chr1.876643 	chr1 	876643 	F 	193 	36.79 	63.21
chr1.876465 	chr1 	876465 	R 	68 	1.47 	98.53
chr1.876250 	chr1 	876250 	R 	37 	0 	100
chr1.876761 	chr1 	876761 	R 	168 	0.6 	99.4
chr1.876263 	chr1 	876263 	R 	37 	0 	100
chr1.877408 	chr1 	877408 	F 	34 	0 	100
chr1.876857 	chr1 	876857 	F 	51 	0 	100
chr1.876292 	chr1 	876292 	F 	38 	44.74 	55.26
chr1.877468 	chr1 	877468 	F 	45 	0 	100
chr1.876816 	chr1 	876816 	F 	52 	0 	100
chr1.877015 	chr1 	877015 	R 	26 	3.85 	96.15
chr1.876538 	chr1 	876538 	F 	53 	28.3 	71.7
chr1.877404 	chr1 	877404 	R 	33 	0 	100
chr1.877236 	chr1 	877236 	R 	16 	0 	100
chr1.876606 	chr1 	876606 	R 	45 	0 	100
chr1.876551 	chr1 	876551 	F 	53 	1.89 	98.11
chr1.877380 	chr1 	877380 	F 	34 	0 	100
chr1.877409 	chr1 	877409 	R 	33 	0 	100
chr1.877232 	chr1 	877232 	F 	46 	0 	100
chr1.877246 	chr1 	877246 	R 	11 	0 	100
chr1.877474 	chr1 	877474 	F 	45 	0 	100
chr1.876303 	chr1 	876303 	F 	38 	0 	100
chr1.877207 	chr1 	877207 	F 	46 	0 	100
chr1.876768 	chr1 	876768 	R 	168 	1.19 	98.81
chr1.877376 	chr1 	877376 	F 	33 	0 	100
chr1.877358 	chr1 	877358 	F 	34 	5.88 	94.12
chr1.877100 	chr1 	877100 	F 	45 	0 	100
chr1.877392 	chr1 	877392 	R 	33 	0 	100
chr1.876802 	chr1 	876802 	R 	168 	2.38 	97.62
chr1.876671 	chr1 	876671 	F 	194 	0 	100
chr1.876230 	chr1 	876230 	R 	37 	0 	100
chr1.877110 	chr1 	877110 	F 	45 	0 	100
chr1.876994 	chr1 	876994 	R 	26 	0 	100
chr1.877240 	chr1 	877240 	R 	16 	0 	100
chr1.877419 	chr1 	877419 	R 	33 	0 	100
chr1.877245 	chr1 	877245 	F 	46 	0 	100
chr1.876275 	chr1 	876275 	R 	36 	22.22 	77.78
chr1.877381 	chr1 	877381 	R 	33 	0 	100
chr1.877425 	chr1 	877425 	R 	33 	33.33 	66.67
chr1.877413 	chr1 	877413 	R 	33 	0 	100
chr1.877501 	chr1 	877501 	F 	45 	0 	100
chr1.877417 	chr1 	877417 	R 	33 	0 	100
chr1.877361 	chr1 	877361 	F 	34 	0 	100
chr1.877457 	chr1 	877457 	F 	45 	48.89 	51.11
chr1.877265 	chr1 	877265 	R 	16 	0 	100
chr1.877217 	chr1 	877217 	F 	46 	0 	100
chr1.877078 	chr1 	877078 	F 	45 	31.11 	68.89
chr1.877200 	chr1 	877200 	F 	46 	30.43 	69.57
chr1.876666 	chr1 	876666 	F 	194 	0 	100
chr1.877377 	chr1 	877377 	R 	33 	0 	100
chr1.876455 	chr1 	876455 	R 	68 	4.41 	95.59
chr1.877147 	chr1 	877147 	R 	13 	0 	100
chr1.877489 	chr1 	877489 	F 	45 	0 	100
chr1.877235 	chr1 	877235 	F 	46 	0 	100
chr1.877136 	chr1 	877136 	R 	13 	0 	100
chr1.876763 	chr1 	876763 	R 	167 	0 	100
chr1.876833 	chr1 	876833 	F 	52 	0 	100
chr1.876320 	chr1 	876320 	F 	38 	0 	100
chr1.876807 	chr1 	876807 	F 	52 	30.77 	69.23
chr1.877367 	chr1 	877367 	F 	34 	0 	100
chr1.877239 	chr1 	877239 	F 	46 	0 	100
chr1.877111 	chr1 	877111 	R 	13 	0 	100
chr1.877507 	chr1 	877507 	F 	45 	0 	100
chr1.877233 	chr1 	877233 	R 	16 	0 	100
chr1.877029 	chr1 	877029 	R 	26 	0 	100
chr1.876958 	chr1 	876958 	F 	40 	0 	100
chr1.877403 	chr1 	877403 	F 	34 	0 	100
chr1.876948 	chr1 	876948 	F 	39 	25.64 	74.36
chr1.877391 	chr1 	877391 	F 	34 	0 	100
chr1.876463 	chr1 	876463 	R 	68 	2.94 	97.06
chr1.877223 	chr1 	877223 	F 	46 	0 	100
chr1.877159 	chr1 	877159 	R 	13 	15.38 	84.62
chr1.876620 	chr1 	876620 	R 	45 	0 	100
chr1.876485 	chr1 	876485 	R 	68 	0 	100
chr1.876651 	chr1 	876651 	F 	194 	0.52 	99.48
chr1.876654 	chr1 	876654 	F 	194 	0.52 	99.48
chr1.877087 	chr1 	877087 	F 	45 	2.22 	97.78
chr1.876617 	chr1 	876617 	R 	45 	0 	100
chr1.877679 	chr1 	877679 	R 	49 	0 	100
chr1.878226 	chr1 	878226 	F 	26 	0 	100
chr1.877828 	chr1 	877828 	R 	15 	0 	100
chr1.877810 	chr1 	877810 	R 	15 	0 	100
chr1.877931 	chr1 	877931 	F 	123 	15.45 	84.55
chr1.877752 	chr1 	877752 	F 	15 	0 	100
chr1.877742 	chr1 	877742 	F 	15 	0 	100
chr1.877964 	chr1 	877964 	F 	124 	0.81 	99.19
chr1.877667 	chr1 	877667 	R 	49 	0 	100
chr1.877769 	chr1 	877769 	F 	15 	0 	100
chr1.878332 	chr1 	878332 	R 	24 	50 	50
chr1.877685 	chr1 	877685 	R 	49 	34.69 	65.31
chr1.877761 	chr1 	877761 	F 	15 	0 	100
chr1.878201 	chr1 	878201 	F 	26 	0 	100
chr1.877747 	chr1 	877747 	F 	15 	0 	100
chr1.878209 	chr1 	878209 	F 	26 	0 	100
chr1.878089 	chr1 	878089 	R 	129 	0 	100
chr1.877954 	chr1 	877954 	F 	124 	0.81 	99.19
chr1.878185 	chr1 	878185 	F 	26 	15.38 	84.62
chr1.877951 	chr1 	877951 	F 	124 	0.81 	99.19
chr1.877795 	chr1 	877795 	R 	15 	0 	100
chr1.878199 	chr1 	878199 	F 	26 	0 	100
chr1.877812 	chr1 	877812 	R 	15 	0 	100
chr1.878297 	chr1 	878297 	R 	24 	4.17 	95.83
chr1.878084 	chr1 	878084 	R 	130 	0.77 	99.23
chr1.878302 	chr1 	878302 	R 	24 	0 	100
chr1.878081 	chr1 	878081 	R 	130 	0 	100
chr1.878281 	chr1 	878281 	R 	24 	4.17 	95.83
chr1.877737 	chr1 	877737 	F 	15 	6.67 	93.33
chr1.877665 	chr1 	877665 	R 	49 	0 	100
chr1.877648 	chr1 	877648 	R 	49 	0 	100
chr1.878285 	chr1 	878285 	R 	24 	33.33 	66.67
chr1.877677 	chr1 	877677 	R 	49 	0 	100
chr1.877818 	chr1 	877818 	R 	15 	0 	100
chr1.878086 	chr1 	878086 	R 	130 	0 	100
chr1.878122 	chr1 	878122 	R 	130 	30 	70
chr1.877767 	chr1 	877767 	F 	15 	0 	100
chr1.877642 	chr1 	877642 	R 	49 	0 	100
chr1.879444 	chr1 	879444 	R 	32 	93.75 	6.25
chr1.879413 	chr1 	879413 	R 	32 	90.62 	9.38
chr1.879333 	chr1 	879333 	R 	54 	38.89 	61.11
chr1.879364 	chr1 	879364 	R 	54 	98.15 	1.85
chr1.879510 	chr1 	879510 	R 	36 	38.89 	61.11
chr1.879370 	chr1 	879370 	F 	37 	97.3 	2.7
chr1.879541 	chr1 	879541 	R 	36 	50 	50
chr1.879371 	chr1 	879371 	R 	54 	100 	0
chr1.879421 	chr1 	879421 	F 	37 	83.78 	16.22
chr1.879453 	chr1 	879453 	R 	32 	96.88 	3.12
chr1.879375 	chr1 	879375 	F 	37 	97.3 	2.7
chr1.879422 	chr1 	879422 	R 	32 	84.38 	15.62
chr1.879168 	chr1 	879168 	R 	22 	86.36 	13.64
chr1.879415 	chr1 	879415 	F 	37 	89.19 	10.81
chr1.879416 	chr1 	879416 	R 	32 	87.5 	12.5
chr1.879181 	chr1 	879181 	R 	22 	90.91 	9.09
chr1.879383 	chr1 	879383 	F 	37 	100 	0
chr1.879452 	chr1 	879452 	F 	16 	75 	25
chr1.879195 	chr1 	879195 	F 	59 	83.05 	16.95
chr1.879412 	chr1 	879412 	F 	37 	86.49 	13.51
chr1.879180 	chr1 	879180 	F 	59 	100 	0
chr1.880080 	chr1 	880080 	R 	60 	41.67 	58.33
chr1.880040 	chr1 	880040 	F 	28 	35.71 	64.29
chr1.880079 	chr1 	880079 	F 	28 	25 	75
chr1.880117 	chr1 	880117 	R 	59 	18.64 	81.36
chr1.880110 	chr1 	880110 	R 	60 	3.33 	96.67
chr1.881541 	chr1 	881541 	R 	124 	42.74 	57.26
chr1.881555 	chr1 	881555 	R 	123 	100 	0
chr1.881549 	chr1 	881549 	R 	124 	91.13 	8.87
chr1.881431 	chr1 	881431 	R 	43 	97.67 	2.33
chr1.881422 	chr1 	881422 	R 	43 	86.05 	13.95
chr1.881430 	chr1 	881430 	F 	31 	83.87 	16.13
chr1.881588 	chr1 	881588 	R 	123 	99.19 	0.81
chr1.881470 	chr1 	881470 	F 	31 	93.55 	6.45
chr1.881436 	chr1 	881436 	F 	30 	50 	50
chr1.881544 	chr1 	881544 	R 	123 	92.68 	7.32
chr1.881446 	chr1 	881446 	F 	31 	77.42 	22.58
chr1.881883 	chr1 	881883 	R 	27 	100 	0
chr1.881843 	chr1 	881843 	R 	27 	96.3 	3.7
chr1.883459 	chr1 	883459 	F 	41 	65.85 	34.15
chr1.883418 	chr1 	883418 	F 	41 	95.12 	4.88
chr1.883480 	chr1 	883480 	R 	16 	75 	25
chr1.883491 	chr1 	883491 	R 	18 	100 	0
chr1.883460 	chr1 	883460 	R 	16 	62.5 	37.5
chr1.883486 	chr1 	883486 	R 	16 	68.75 	31.25
chr1.884869 	chr1 	884869 	F 	15 	100 	0
chr1.884870 	chr1 	884870 	R 	14 	92.86 	7.14
chr1.884918 	chr1 	884918 	R 	14 	92.86 	7.14
chr1.884853 	chr1 	884853 	F 	15 	100 	0
chr1.886485 	chr1 	886485 	F 	25 	100 	0
chr1.886529 	chr1 	886529 	R 	21 	100 	0
chr1.886486 	chr1 	886486 	R 	21 	100 	0
chr1.886308 	chr1 	886308 	F 	16 	81.25 	18.75
chr1.886636 	chr1 	886636 	R 	11 	90.91 	9.09
chr1.886375 	chr1 	886375 	R 	47 	100 	0
chr1.886409 	chr1 	886409 	R 	47 	100 	0
chr1.886653 	chr1 	886653 	R 	11 	100 	0
chr1.886384 	chr1 	886384 	R 	47 	44.68 	55.32
chr1.886441 	chr1 	886441 	F 	25 	92 	8
chr1.886602 	chr1 	886602 	R 	11 	100 	0
chr1.886358 	chr1 	886358 	R 	47 	93.62 	6.38
chr1.886277 	chr1 	886277 	F 	16 	100 	0
chr1.886397 	chr1 	886397 	R 	47 	95.74 	4.26
chr1.887461 	chr1 	887461 	F 	16 	100 	0
chr1.887577 	chr1 	887577 	R 	11 	18.18 	81.82
chr1.887591 	chr1 	887591 	R 	11 	90.91 	9.09
chr1.887985 	chr1 	887985 	R 	16 	93.75 	6.25
chr1.887995 	chr1 	887995 	R 	16 	87.5 	12.5
chr1.887873 	chr1 	887873 	F 	27 	92.59 	7.41
chr1.887967 	chr1 	887967 	R 	16 	81.25 	18.75
chr1.887894 	chr1 	887894 	F 	27 	85.19 	14.81
chr1.894326 	chr1 	894326 	R 	49 	0 	100
chr1.894292 	chr1 	894292 	F 	32 	0 	100
chr1.894391 	chr1 	894391 	F 	85 	1.18 	98.82
chr1.894357 	chr1 	894357 	F 	85 	1.18 	98.82
chr1.894330 	chr1 	894330 	R 	49 	32.65 	67.35
chr1.894272 	chr1 	894272 	F 	32 	0 	100
chr1.894293 	chr1 	894293 	R 	48 	2.08 	97.92
chr1.894315 	chr1 	894315 	R 	49 	0 	100
chr1.894366 	chr1 	894366 	F 	85 	1.18 	98.82
chr1.894355 	chr1 	894355 	F 	85 	1.18 	98.82
chr1.894374 	chr1 	894374 	F 	85 	1.18 	98.82
chr1.894345 	chr1 	894345 	F 	85 	18.82 	81.18
chr1.894257 	chr1 	894257 	F 	32 	34.38 	65.62
chr1.894686 	chr1 	894686 	F 	34 	0 	100
chr1.894715 	chr1 	894715 	R 	35 	0 	100
chr1.894516 	chr1 	894516 	R 	76 	1.32 	98.68
chr1.894572 	chr1 	894572 	F 	46 	0 	100
chr1.894610 	chr1 	894610 	R 	68 	0 	100
chr1.894560 	chr1 	894560 	R 	76 	30.26 	69.74
chr1.894718 	chr1 	894718 	R 	35 	0 	100
chr1.894587 	chr1 	894587 	F 	46 	0 	100
chr1.894757 	chr1 	894757 	R 	35 	0 	100
chr1.894651 	chr1 	894651 	F 	34 	52.94 	47.06
chr1.894559 	chr1 	894559 	F 	46 	30.43 	69.57
chr1.894697 	chr1 	894697 	F 	34 	14.71 	85.29
chr1.894765 	chr1 	894765 	R 	39 	48.72 	51.28
chr1.894725 	chr1 	894725 	R 	35 	0 	100
chr1.894602 	chr1 	894602 	R 	68 	0 	100
chr1.894720 	chr1 	894720 	R 	35 	0 	100
chr1.894637 	chr1 	894637 	R 	68 	0 	100
chr1.894733 	chr1 	894733 	R 	35 	0 	100
chr1.894609 	chr1 	894609 	F 	46 	0 	100
chr1.894683 	chr1 	894683 	F 	34 	5.88 	94.12
chr1.894665 	chr1 	894665 	F 	34 	14.71 	85.29
chr1.894601 	chr1 	894601 	F 	46 	0 	100
chr1.894585 	chr1 	894585 	F 	46 	0 	100
chr1.894669 	chr1 	894669 	F 	34 	14.71 	85.29
chr1.894667 	chr1 	894667 	F 	34 	14.71 	85.29
chr1.894579 	chr1 	894579 	F 	46 	0 	100
chr1.894753 	chr1 	894753 	R 	35 	0 	100
chr1.894632 	chr1 	894632 	R 	68 	0 	100
chr1.894675 	chr1 	894675 	F 	34 	5.88 	94.12
chr1.894652 	chr1 	894652 	R 	67 	31.34 	68.66
chr1.894762 	chr1 	894762 	R 	35 	2.86 	97.14
chr1.895712 	chr1 	895712 	F 	20 	0 	100
chr1.895151 	chr1 	895151 	R 	50 	96 	4
chr1.895091 	chr1 	895091 	R 	39 	51.28 	48.72
chr1.895964 	chr1 	895964 	R 	87 	0 	100
chr1.895974 	chr1 	895974 	R 	87 	0 	100
chr1.895902 	chr1 	895902 	F 	86 	1.16 	98.84
chr1.895416 	chr1 	895416 	R 	24 	37.5 	62.5
chr1.895115 	chr1 	895115 	R 	39 	100 	0
chr1.895190 	chr1 	895190 	R 	52 	28.85 	71.15
chr1.895201 	chr1 	895201 	F 	11 	45.45 	54.55
chr1.895210 	chr1 	895210 	F 	11 	9.09 	90.91
chr1.895891 	chr1 	895891 	F 	86 	0 	100
chr1.895301 	chr1 	895301 	F 	14 	85.71 	14.29
chr1.895219 	chr1 	895219 	F 	11 	27.27 	72.73
chr1.895685 	chr1 	895685 	F 	19 	10.53 	89.47
chr1.895989 	chr1 	895989 	R 	86 	0 	100
chr1.895299 	chr1 	895299 	F 	14 	42.86 	57.14
chr1.895864 	chr1 	895864 	F 	86 	3.49 	96.51
chr1.895165 	chr1 	895165 	R 	53 	39.62 	60.38
chr1.895477 	chr1 	895477 	F 	37 	8.11 	91.89
chr1.895512 	chr1 	895512 	F 	37 	0 	100
chr1.895237 	chr1 	895237 	F 	11 	100 	0
chr1.895186 	chr1 	895186 	R 	53 	9.43 	90.57
chr1.895129 	chr1 	895129 	R 	39 	100 	0
chr1.895869 	chr1 	895869 	F 	86 	1.16 	98.84
chr1.895192 	chr1 	895192 	R 	53 	28.3 	71.7
chr1.895313 	chr1 	895313 	F 	14 	85.71 	14.29
chr1.895882 	chr1 	895882 	F 	86 	1.16 	98.84
chr1.895414 	chr1 	895414 	R 	24 	8.33 	91.67
chr1.895164 	chr1 	895164 	F 	24 	58.33 	41.67
chr1.895136 	chr1 	895136 	F 	24 	79.17 	20.83
chr1.895377 	chr1 	895377 	R 	24 	83.33 	16.67
chr1.895315 	chr1 	895315 	F 	14 	85.71 	14.29
chr1.895225 	chr1 	895225 	F 	11 	90.91 	9.09
chr1.895086 	chr1 	895086 	R 	39 	33.33 	66.67
chr1.895884 	chr1 	895884 	F 	86 	0 	100
chr1.895214 	chr1 	895214 	F 	11 	9.09 	90.91
chr1.895120 	chr1 	895120 	R 	39 	100 	0
chr1.895961 	chr1 	895961 	R 	87 	0 	100
chr1.895995 	chr1 	895995 	R 	87 	0 	100
chr1.895328 	chr1 	895328 	F 	14 	50 	50
chr1.895278 	chr1 	895278 	F 	14 	28.57 	71.43
chr1.895122 	chr1 	895122 	R 	39 	89.74 	10.26
chr1.895528 	chr1 	895528 	F 	25 	0 	100
chr1.895984 	chr1 	895984 	R 	87 	0 	100
chr1.895240 	chr1 	895240 	F 	11 	100 	0
chr1.895128 	chr1 	895128 	F 	24 	100 	0
chr1.895424 	chr1 	895424 	R 	24 	62.5 	37.5
chr1.895252 	chr1 	895252 	F 	11 	72.73 	27.27
chr1.895141 	chr1 	895141 	F 	24 	79.17 	20.83
chr1.896010 	chr1 	896010 	R 	86 	25.58 	74.42
chr1.895731 	chr1 	895731 	F 	20 	0 	100
chr1.895859 	chr1 	895859 	F 	86 	25.58 	74.42
chr1.895109 	chr1 	895109 	R 	37 	86.49 	13.51
chr1.895158 	chr1 	895158 	R 	53 	100 	0
chr1.895157 	chr1 	895157 	F 	24 	100 	0
chr1.895150 	chr1 	895150 	F 	24 	100 	0
chr1.895388 	chr1 	895388 	R 	24 	20.83 	79.17
chr1.895998 	chr1 	895998 	R 	87 	0 	100
chr1.895310 	chr1 	895310 	F 	14 	21.43 	78.57
chr1.895400 	chr1 	895400 	R 	24 	16.67 	83.33
chr1.895082 	chr1 	895082 	R 	39 	58.97 	41.03
chr1.895493 	chr1 	895493 	F 	36 	0 	100
chr1.895320 	chr1 	895320 	F 	14 	57.14 	42.86
chr1.895207 	chr1 	895207 	F 	11 	0 	100
chr1.895373 	chr1 	895373 	R 	24 	75 	25
chr1.895202 	chr1 	895202 	R 	53 	49.06 	50.94
chr1.896202 	chr1 	896202 	F 	18 	0 	100
chr1.896270 	chr1 	896270 	R 	34 	0 	100
chr1.896276 	chr1 	896276 	R 	34 	0 	100
chr1.896283 	chr1 	896283 	R 	34 	23.53 	76.47
chr1.896244 	chr1 	896244 	R 	34 	0 	100
chr1.896226 	chr1 	896226 	F 	18 	0 	100
chr1.896415 	chr1 	896415 	R 	33 	0 	100
chr1.896346 	chr1 	896346 	F 	41 	0 	100
chr1.896339 	chr1 	896339 	F 	41 	0 	100
chr1.896180 	chr1 	896180 	F 	18 	0 	100
chr1.896177 	chr1 	896177 	F 	18 	44.44 	55.56
chr1.896426 	chr1 	896426 	R 	32 	31.25 	68.75
chr1.896400 	chr1 	896400 	R 	33 	0 	100
chr1.896341 	chr1 	896341 	F 	41 	0 	100
chr1.896236 	chr1 	896236 	R 	34 	0 	100
chr1.896423 	chr1 	896423 	R 	33 	0 	100
chr1.896361 	chr1 	896361 	F 	41 	0 	100
chr1.896321 	chr1 	896321 	F 	41 	29.27 	70.73
chr1.896398 	chr1 	896398 	R 	33 	0 	100
chr1.896228 	chr1 	896228 	F 	17 	0 	100
chr1.896252 	chr1 	896252 	R 	34 	0 	100
chr1.896368 	chr1 	896368 	F 	41 	0 	100
chr1.896242 	chr1 	896242 	R 	34 	11.76 	88.24
chr1.896350 	chr1 	896350 	F 	41 	0 	100
chr1.896197 	chr1 	896197 	F 	18 	0 	100
chr1.896204 	chr1 	896204 	F 	18 	11.11 	88.89
chr1.896348 	chr1 	896348 	F 	41 	0 	100
chr1.896388 	chr1 	896388 	R 	33 	0 	100
chr1.896359 	chr1 	896359 	F 	41 	0 	100
chr1.896211 	chr1 	896211 	F 	18 	0 	100
chr1.896380 	chr1 	896380 	R 	33 	0 	100
chr1.896190 	chr1 	896190 	F 	18 	0 	100
chr1.896248 	chr1 	896248 	R 	34 	11.76 	88.24
chr1.896263 	chr1 	896263 	R 	34 	0 	100
chr1.896217 	chr1 	896217 	F 	18 	5.56 	94.44
chr1.896612 	chr1 	896612 	F 	17 	0 	100
chr1.896640 	chr1 	896640 	F 	17 	0 	100
chr1.896631 	chr1 	896631 	F 	17 	0 	100
chr1.896645 	chr1 	896645 	F 	17 	23.53 	76.47
chr1.896691 	chr1 	896691 	R 	40 	0 	100
chr1.896677 	chr1 	896677 	R 	40 	5 	95
chr1.896662 	chr1 	896662 	R 	39 	5.13 	94.87
chr1.896687 	chr1 	896687 	R 	40 	17.5 	82.5
chr1.896693 	chr1 	896693 	R 	40 	5 	95
chr1.896658 	chr1 	896658 	R 	40 	0 	100
chr1.896699 	chr1 	896699 	R 	40 	37.5 	62.5
chr1.896600 	chr1 	896600 	F 	17 	29.41 	70.59
chr1.896623 	chr1 	896623 	F 	17 	0 	100
chr1.896627 	chr1 	896627 	F 	17 	0 	100
chr1.897284 	chr1 	897284 	R 	42 	88.1 	11.9
chr1.897165 	chr1 	897165 	F 	19 	100 	0
chr1.897309 	chr1 	897309 	R 	41 	97.56 	2.44
chr1.897193 	chr1 	897193 	F 	19 	100 	0
chr1.897201 	chr1 	897201 	F 	17 	94.12 	5.88
chr1.897155 	chr1 	897155 	F 	19 	94.74 	5.26
chr1.898374 	chr1 	898374 	R 	19 	100 	0
chr1.898373 	chr1 	898373 	F 	11 	100 	0
chr1.898397 	chr1 	898397 	F 	11 	100 	0
chr1.898631 	chr1 	898631 	F 	74 	97.3 	2.7
chr1.898577 	chr1 	898577 	R 	27 	92.59 	7.41
chr1.898745 	chr1 	898745 	R 	67 	98.51 	1.49
chr1.898763 	chr1 	898763 	R 	67 	98.51 	1.49
chr1.898557 	chr1 	898557 	R 	27 	96.3 	3.7
chr1.898582 	chr1 	898582 	R 	27 	92.59 	7.41
chr1.898538 	chr1 	898538 	R 	27 	100 	0
