chrBase 	chr 	base 	strand 	coverage 	freqC 	freqT
chr1.861160 	chr1 	861160 	R 	13 	15.38 	84.62
chr1.861172 	chr1 	861172 	F 	33 	0 	100
chr1.861173 	chr1 	861173 	R 	13 	7.69 	92.31
chr1.861241 	chr1 	861241 	F 	33 	12.12 	87.88
chr1.861612 	chr1 	861612 	R 	13 	46.15 	53.85
chr1.861521 	chr1 	861521 	R 	10 	30 	70
chr1.861141 	chr1 	861141 	F 	34 	0 	100
chr1.861260 	chr1 	861260 	F 	32 	12.5 	87.5
chr1.861139 	chr1 	861139 	F 	35 	0 	100
chr1.861599 	chr1 	861599 	R 	13 	0 	100
chr1.861576 	chr1 	861576 	R 	13 	15.38 	84.62
chr1.861132 	chr1 	861132 	F 	32 	0 	100
chr1.861214 	chr1 	861214 	R 	13 	7.69 	92.31
chr1.861317 	chr1 	861317 	F 	25 	16 	84
chr1.861219 	chr1 	861219 	R 	13 	61.54 	38.46
chr1.861252 	chr1 	861252 	F 	32 	9.38 	90.62
chr1.864036 	chr1 	864036 	R 	11 	72.73 	27.27
chr1.864975 	chr1 	864975 	F 	23 	91.3 	8.7
chr1.864035 	chr1 	864035 	F 	23 	65.22 	34.78
chr1.863734 	chr1 	863734 	F 	17 	88.24 	11.76
chr1.863942 	chr1 	863942 	F 	26 	100 	0
chr1.864893 	chr1 	864893 	F 	24 	95.83 	4.17
chr1.864928 	chr1 	864928 	F 	24 	66.67 	33.33
chr1.863862 	chr1 	863862 	R 	11 	100 	0
chr1.864116 	chr1 	864116 	R 	12 	83.33 	16.67
chr1.864390 	chr1 	864390 	F 	23 	30.43 	69.57
chr1.864416 	chr1 	864416 	R 	19 	68.42 	31.58
chr1.864091 	chr1 	864091 	R 	12 	91.67 	8.33
chr1.864370 	chr1 	864370 	R 	18 	44.44 	55.56
chr1.864528 	chr1 	864528 	R 	21 	100 	0
chr1.864455 	chr1 	864455 	R 	19 	78.95 	21.05
chr1.863887 	chr1 	863887 	R 	11 	100 	0
chr1.863977 	chr1 	863977 	F 	25 	100 	0
chr1.863703 	chr1 	863703 	F 	17 	100 	0
chr1.864918 	chr1 	864918 	F 	23 	95.65 	4.35
chr1.864313 	chr1 	864313 	F 	25 	84 	16
chr1.864072 	chr1 	864072 	R 	12 	83.33 	16.67
chr1.863967 	chr1 	863967 	F 	26 	96.15 	3.85
chr1.863696 	chr1 	863696 	F 	17 	94.12 	5.88
chr1.864937 	chr1 	864937 	F 	23 	0 	100
chr1.863766 	chr1 	863766 	F 	17 	94.12 	5.88
chr1.864391 	chr1 	864391 	R 	16 	31.25 	68.75
chr1.864131 	chr1 	864131 	R 	12 	100 	0
chr1.864888 	chr1 	864888 	F 	24 	91.67 	8.33
chr1.864879 	chr1 	864879 	F 	23 	100 	0
chr1.864369 	chr1 	864369 	F 	24 	41.67 	58.33
chr1.865636 	chr1 	865636 	F 	27 	100 	0
chr1.865601 	chr1 	865601 	F 	27 	88.89 	11.11
chr1.866012 	chr1 	866012 	R 	19 	100 	0
chr1.865987 	chr1 	865987 	R 	21 	100 	0
chr1.865639 	chr1 	865639 	F 	27 	96.3 	3.7
chr1.865926 	chr1 	865926 	R 	19 	100 	0
chr1.865583 	chr1 	865583 	F 	27 	100 	0
chr1.865664 	chr1 	865664 	F 	25 	100 	0
chr1.865624 	chr1 	865624 	F 	26 	96.15 	3.85
chr1.865661 	chr1 	865661 	F 	25 	100 	0
chr1.865923 	chr1 	865923 	R 	19 	84.21 	15.79
chr1.865990 	chr1 	865990 	R 	21 	95.24 	4.76
chr1.866740 	chr1 	866740 	R 	12 	100 	0
chr1.866640 	chr1 	866640 	F 	20 	90 	10
chr1.866739 	chr1 	866739 	F 	18 	100 	0
chr1.866706 	chr1 	866706 	F 	20 	80 	20
chr1.866641 	chr1 	866641 	R 	12 	100 	0
chr1.866707 	chr1 	866707 	R 	12 	100 	0
chr1.868506 	chr1 	868506 	R 	12 	100 	0
chr1.868548 	chr1 	868548 	R 	12 	91.67 	8.33
chr1.868571 	chr1 	868571 	R 	12 	91.67 	8.33
chr1.868476 	chr1 	868476 	R 	14 	100 	0
chr1.868559 	chr1 	868559 	R 	12 	100 	0
chr1.868517 	chr1 	868517 	R 	12 	100 	0
chr1.869228 	chr1 	869228 	F 	12 	58.33 	41.67
chr1.869170 	chr1 	869170 	F 	12 	66.67 	33.33
chr1.869229 	chr1 	869229 	R 	16 	37.5 	62.5
chr1.869150 	chr1 	869150 	F 	12 	83.33 	16.67
chr1.869290 	chr1 	869290 	R 	16 	75 	25
chr1.870425 	chr1 	870425 	F 	42 	33.33 	66.67
chr1.871590 	chr1 	871590 	R 	32 	46.88 	53.12
chr1.871142 	chr1 	871142 	F 	11 	9.09 	90.91
chr1.871228 	chr1 	871228 	F 	11 	0 	100
chr1.871568 	chr1 	871568 	F 	27 	11.11 	88.89
chr1.870637 	chr1 	870637 	F 	15 	40 	60
chr1.871207 	chr1 	871207 	R 	22 	4.55 	95.45
chr1.871603 	chr1 	871603 	R 	31 	48.39 	51.61
chr1.871109 	chr1 	871109 	R 	29 	27.59 	72.41
chr1.871546 	chr1 	871546 	F 	24 	50 	50
chr1.871058 	chr1 	871058 	R 	27 	48.15 	51.85
chr1.871137 	chr1 	871137 	R 	29 	65.52 	34.48
chr1.871276 	chr1 	871276 	R 	22 	63.64 	36.36
chr1.870651 	chr1 	870651 	F 	14 	21.43 	78.57
chr1.870459 	chr1 	870459 	F 	42 	23.81 	76.19
chr1.871602 	chr1 	871602 	F 	25 	52 	48
chr1.871185 	chr1 	871185 	F 	11 	9.09 	90.91
chr1.871654 	chr1 	871654 	R 	33 	72.73 	27.27
chr1.871198 	chr1 	871198 	F 	11 	36.36 	63.64
chr1.870703 	chr1 	870703 	F 	14 	21.43 	78.57
chr1.871268 	chr1 	871268 	R 	21 	9.52 	90.48
chr1.870704 	chr1 	870704 	R 	17 	11.76 	88.24
chr1.871216 	chr1 	871216 	R 	22 	4.55 	95.45
chr1.870717 	chr1 	870717 	R 	17 	29.41 	70.59
chr1.870716 	chr1 	870716 	F 	15 	26.67 	73.33
chr1.871597 	chr1 	871597 	F 	26 	26.92 	73.08
chr1.871273 	chr1 	871273 	R 	21 	14.29 	85.71
chr1.870792 	chr1 	870792 	R 	17 	11.76 	88.24
chr1.871193 	chr1 	871193 	R 	22 	9.09 	90.91
chr1.870658 	chr1 	870658 	F 	14 	64.29 	35.71
chr1.871308 	chr1 	871308 	F 	20 	5 	95
chr1.871136 	chr1 	871136 	F 	11 	63.64 	36.36
chr1.871335 	chr1 	871335 	F 	15 	0 	100
chr1.870660 	chr1 	870660 	F 	15 	20 	80
chr1.871585 	chr1 	871585 	F 	25 	24 	76
chr1.871192 	chr1 	871192 	F 	11 	27.27 	72.73
chr1.871302 	chr1 	871302 	F 	13 	0 	100
chr1.871199 	chr1 	871199 	R 	20 	30 	70
chr1.870443 	chr1 	870443 	F 	42 	19.05 	80.95
chr1.871598 	chr1 	871598 	R 	31 	32.26 	67.74
chr1.871641 	chr1 	871641 	R 	34 	32.35 	67.65
chr1.871606 	chr1 	871606 	F 	20 	45 	55
chr1.871206 	chr1 	871206 	F 	11 	0 	100
chr1.871607 	chr1 	871607 	R 	33 	45.45 	54.55
chr1.871621 	chr1 	871621 	R 	31 	70.97 	29.03
chr1.871229 	chr1 	871229 	R 	22 	18.18 	81.82
chr1.871186 	chr1 	871186 	R 	22 	4.55 	95.45
chr1.871121 	chr1 	871121 	R 	29 	24.14 	75.86
chr1.871586 	chr1 	871586 	R 	30 	46.67 	53.33
chr1.871569 	chr1 	871569 	R 	29 	13.79 	86.21
chr1.871158 	chr1 	871158 	F 	11 	18.18 	81.82
chr1.871507 	chr1 	871507 	F 	27 	59.26 	40.74
chr1.870803 	chr1 	870803 	R 	17 	52.94 	47.06
chr1.871215 	chr1 	871215 	F 	11 	18.18 	81.82
chr1.871589 	chr1 	871589 	F 	27 	29.63 	70.37
chr1.871329 	chr1 	871329 	F 	21 	4.76 	95.24
chr1.871275 	chr1 	871275 	F 	21 	66.67 	33.33
chr1.871540 	chr1 	871540 	F 	27 	22.22 	77.78
chr1.870643 	chr1 	870643 	F 	15 	20 	80
chr1.872616 	chr1 	872616 	R 	32 	96.88 	3.12
chr1.872556 	chr1 	872556 	R 	32 	93.75 	6.25
chr1.872519 	chr1 	872519 	R 	33 	100 	0
chr1.876680 	chr1 	876680 	F 	35 	11.43 	88.57
chr1.876644 	chr1 	876644 	R 	23 	39.13 	60.87
chr1.876821 	chr1 	876821 	F 	42 	2.38 	97.62
chr1.876808 	chr1 	876808 	R 	44 	40.91 	59.09
chr1.875866 	chr1 	875866 	R 	16 	0 	100
chr1.875881 	chr1 	875881 	R 	16 	0 	100
chr1.876022 	chr1 	876022 	R 	20 	5 	95
chr1.875840 	chr1 	875840 	F 	21 	4.76 	95.24
chr1.876729 	chr1 	876729 	R 	38 	5.26 	94.74
chr1.876415 	chr1 	876415 	R 	25 	4 	96
chr1.875981 	chr1 	875981 	F 	26 	7.69 	92.31
chr1.876355 	chr1 	876355 	F 	10 	10 	90
chr1.875954 	chr1 	875954 	F 	27 	3.7 	96.3
chr1.876208 	chr1 	876208 	R 	18 	0 	100
chr1.875972 	chr1 	875972 	F 	24 	8.33 	91.67
chr1.876465 	chr1 	876465 	R 	27 	7.41 	92.59
chr1.876250 	chr1 	876250 	R 	16 	6.25 	93.75
chr1.876409 	chr1 	876409 	R 	25 	4 	96
chr1.876263 	chr1 	876263 	R 	16 	12.5 	87.5
chr1.876857 	chr1 	876857 	F 	34 	2.94 	97.06
chr1.875977 	chr1 	875977 	F 	27 	7.41 	92.59
chr1.876292 	chr1 	876292 	F 	12 	91.67 	8.33
chr1.875376 	chr1 	875376 	R 	17 	0 	100
chr1.876538 	chr1 	876538 	F 	20 	60 	40
chr1.875469 	chr1 	875469 	F 	10 	70 	30
chr1.876551 	chr1 	876551 	F 	19 	5.26 	94.74
chr1.875421 	chr1 	875421 	R 	18 	33.33 	66.67
chr1.876419 	chr1 	876419 	R 	27 	7.41 	92.59
chr1.876303 	chr1 	876303 	F 	12 	25 	75
chr1.875375 	chr1 	875375 	F 	24 	12.5 	87.5
chr1.876671 	chr1 	876671 	F 	35 	0 	100
chr1.876230 	chr1 	876230 	R 	18 	5.56 	94.44
chr1.875982 	chr1 	875982 	R 	21 	4.76 	95.24
chr1.875911 	chr1 	875911 	F 	17 	0 	100
chr1.876275 	chr1 	876275 	R 	18 	27.78 	72.22
chr1.875939 	chr1 	875939 	R 	20 	5 	95
chr1.877265 	chr1 	877265 	R 	11 	0 	100
chr1.875955 	chr1 	875955 	R 	21 	4.76 	95.24
chr1.875904 	chr1 	875904 	R 	16 	0 	100
chr1.876740 	chr1 	876740 	F 	34 	5.88 	94.12
chr1.875991 	chr1 	875991 	F 	20 	5 	95
chr1.875868 	chr1 	875868 	F 	17 	0 	100
chr1.876763 	chr1 	876763 	R 	41 	4.88 	95.12
chr1.876741 	chr1 	876741 	R 	43 	4.65 	95.35
chr1.875865 	chr1 	875865 	F 	17 	0 	100
chr1.876728 	chr1 	876728 	F 	35 	0 	100
chr1.876320 	chr1 	876320 	F 	12 	25 	75
chr1.875416 	chr1 	875416 	F 	23 	21.74 	78.26
chr1.876807 	chr1 	876807 	F 	41 	48.78 	51.22
chr1.875978 	chr1 	875978 	R 	21 	4.76 	95.24
chr1.877111 	chr1 	877111 	R 	10 	0 	100
chr1.876005 	chr1 	876005 	F 	26 	7.69 	92.31
chr1.876619 	chr1 	876619 	F 	15 	0 	100
chr1.875921 	chr1 	875921 	R 	16 	56.25 	43.75
chr1.876004 	chr1 	876004 	R 	21 	4.76 	95.24
chr1.875957 	chr1 	875957 	F 	27 	3.7 	96.3
chr1.876463 	chr1 	876463 	R 	25 	8 	92
chr1.875903 	chr1 	875903 	F 	16 	0 	100
chr1.876485 	chr1 	876485 	R 	27 	7.41 	92.59
chr1.875912 	chr1 	875912 	R 	16 	0 	100
chr1.876651 	chr1 	876651 	F 	29 	20.69 	79.31
chr1.876654 	chr1 	876654 	F 	35 	11.43 	88.57
chr1.875834 	chr1 	875834 	F 	21 	4.76 	95.24
chr1.876742 	chr1 	876742 	F 	32 	3.12 	96.88
chr1.875992 	chr1 	875992 	R 	21 	4.76 	95.24
chr1.876617 	chr1 	876617 	R 	23 	8.7 	91.3
chr1.875920 	chr1 	875920 	F 	29 	58.62 	41.38
chr1.875821 	chr1 	875821 	F 	15 	6.67 	93.33
chr1.875389 	chr1 	875389 	R 	17 	58.82 	41.18
chr1.877271 	chr1 	877271 	R 	11 	27.27 	72.73
chr1.875446 	chr1 	875446 	R 	19 	0 	100
chr1.876493 	chr1 	876493 	R 	27 	59.26 	40.74
chr1.875388 	chr1 	875388 	F 	24 	33.33 	66.67
chr1.876225 	chr1 	876225 	R 	18 	5.56 	94.44
chr1.876733 	chr1 	876733 	R 	42 	2.38 	97.62
chr1.876331 	chr1 	876331 	F 	12 	25 	75
chr1.876003 	chr1 	876003 	F 	26 	7.69 	92.31
chr1.876643 	chr1 	876643 	F 	35 	60 	40
chr1.875841 	chr1 	875841 	R 	16 	0 	100
chr1.876761 	chr1 	876761 	R 	40 	2.5 	97.5
chr1.876743 	chr1 	876743 	R 	42 	7.14 	92.86
chr1.876350 	chr1 	876350 	F 	11 	18.18 	81.82
chr1.875938 	chr1 	875938 	F 	29 	6.9 	93.1
chr1.876816 	chr1 	876816 	F 	41 	0 	100
chr1.875924 	chr1 	875924 	F 	25 	8 	92
chr1.875967 	chr1 	875967 	R 	21 	4.76 	95.24
chr1.876606 	chr1 	876606 	R 	23 	4.35 	95.65
chr1.875835 	chr1 	875835 	R 	16 	0 	100
chr1.875364 	chr1 	875364 	F 	24 	66.67 	33.33
chr1.875445 	chr1 	875445 	F 	22 	0 	100
chr1.876870 	chr1 	876870 	F 	35 	0 	100
chr1.875470 	chr1 	875470 	R 	19 	42.11 	57.89
chr1.876768 	chr1 	876768 	R 	45 	2.22 	97.78
chr1.876802 	chr1 	876802 	R 	45 	2.22 	97.78
chr1.876028 	chr1 	876028 	R 	21 	33.33 	66.67
chr1.877240 	chr1 	877240 	R 	10 	0 	100
chr1.876200 	chr1 	876200 	R 	17 	5.88 	94.12
chr1.876006 	chr1 	876006 	R 	21 	4.76 	95.24
chr1.875816 	chr1 	875816 	F 	21 	57.14 	42.86
chr1.875966 	chr1 	875966 	F 	28 	7.14 	92.86
chr1.875973 	chr1 	875973 	R 	20 	5 	95
chr1.876666 	chr1 	876666 	F 	35 	0 	100
chr1.875417 	chr1 	875417 	R 	18 	22.22 	77.78
chr1.876455 	chr1 	876455 	R 	25 	12 	88
chr1.877147 	chr1 	877147 	R 	16 	0 	100
chr1.875420 	chr1 	875420 	F 	23 	17.39 	82.61
chr1.876390 	chr1 	876390 	F 	10 	10 	90
chr1.877136 	chr1 	877136 	R 	14 	0 	100
chr1.875968 	chr1 	875968 	F 	25 	8 	92
chr1.876833 	chr1 	876833 	F 	42 	0 	100
chr1.875958 	chr1 	875958 	R 	19 	5.26 	94.74
chr1.876732 	chr1 	876732 	F 	34 	2.94 	97.06
chr1.875869 	chr1 	875869 	R 	16 	0 	100
chr1.876384 	chr1 	876384 	F 	10 	10 	90
chr1.875822 	chr1 	875822 	R 	14 	0 	100
chr1.875969 	chr1 	875969 	R 	21 	4.76 	95.24
chr1.877159 	chr1 	877159 	R 	16 	50 	50
chr1.876605 	chr1 	876605 	F 	19 	0 	100
chr1.876620 	chr1 	876620 	R 	23 	4.35 	95.65
chr1.875953 	chr1 	875953 	R 	21 	4.76 	95.24
chr1.875880 	chr1 	875880 	F 	17 	0 	100
chr1.876552 	chr1 	876552 	R 	22 	18.18 	81.82
chr1.876703 	chr1 	876703 	F 	35 	0 	100
chr1.875952 	chr1 	875952 	F 	28 	10.71 	89.29
chr1.875467 	chr1 	875467 	R 	19 	15.79 	84.21
chr1.877106 	chr1 	877106 	R 	11 	0 	100
chr1.877679 	chr1 	877679 	R 	16 	0 	100
chr1.878284 	chr1 	878284 	F 	29 	0 	100
chr1.878033 	chr1 	878033 	R 	41 	0 	100
chr1.877612 	chr1 	877612 	R 	16 	0 	100
chr1.877752 	chr1 	877752 	F 	10 	0 	100
chr1.877742 	chr1 	877742 	F 	10 	0 	100
chr1.877667 	chr1 	877667 	R 	16 	0 	100
chr1.878057 	chr1 	878057 	R 	40 	0 	100
chr1.878257 	chr1 	878257 	R 	16 	43.75 	56.25
chr1.878332 	chr1 	878332 	R 	16 	81.25 	18.75
chr1.877761 	chr1 	877761 	F 	10 	0 	100
chr1.878036 	chr1 	878036 	R 	36 	0 	100
chr1.877747 	chr1 	877747 	F 	10 	0 	100
chr1.878052 	chr1 	878052 	R 	41 	0 	100
chr1.878185 	chr1 	878185 	F 	31 	45.16 	54.84
chr1.877986 	chr1 	877986 	F 	26 	7.69 	92.31
chr1.877457 	chr1 	877457 	F 	13 	84.62 	15.38
chr1.877951 	chr1 	877951 	F 	28 	3.57 	96.43
chr1.878199 	chr1 	878199 	F 	30 	3.33 	96.67
chr1.878297 	chr1 	878297 	R 	16 	0 	100
chr1.878084 	chr1 	878084 	R 	41 	4.88 	95.12
chr1.877530 	chr1 	877530 	F 	13 	0 	100
chr1.877984 	chr1 	877984 	F 	24 	8.33 	91.67
chr1.877665 	chr1 	877665 	R 	16 	0 	100
chr1.877648 	chr1 	877648 	R 	16 	0 	100
chr1.878285 	chr1 	878285 	R 	16 	0 	100
chr1.878014 	chr1 	878014 	F 	27 	11.11 	88.89
chr1.877677 	chr1 	877677 	R 	16 	0 	100
chr1.878008 	chr1 	878008 	F 	27 	3.7 	96.3
chr1.878122 	chr1 	878122 	R 	42 	35.71 	64.29
chr1.878264 	chr1 	878264 	R 	16 	12.5 	87.5
chr1.878263 	chr1 	878263 	F 	30 	16.67 	83.33
chr1.878226 	chr1 	878226 	F 	31 	25.81 	74.19
chr1.878004 	chr1 	878004 	F 	25 	0 	100
chr1.877492 	chr1 	877492 	F 	13 	0 	100
chr1.877931 	chr1 	877931 	F 	28 	28.57 	71.43
chr1.878256 	chr1 	878256 	F 	30 	33.33 	66.67
chr1.877964 	chr1 	877964 	F 	28 	3.57 	96.43
chr1.877468 	chr1 	877468 	F 	13 	0 	100
chr1.878039 	chr1 	878039 	R 	41 	0 	100
chr1.877685 	chr1 	877685 	R 	16 	25 	75
chr1.878201 	chr1 	878201 	F 	31 	6.45 	93.55
chr1.878209 	chr1 	878209 	F 	31 	9.68 	90.32
chr1.878089 	chr1 	878089 	R 	36 	2.78 	97.22
chr1.877474 	chr1 	877474 	F 	13 	0 	100
chr1.877548 	chr1 	877548 	F 	12 	0 	100
chr1.877545 	chr1 	877545 	F 	12 	0 	100
chr1.878280 	chr1 	878280 	F 	30 	6.67 	93.33
chr1.878029 	chr1 	878029 	F 	25 	0 	100
chr1.877954 	chr1 	877954 	F 	26 	3.85 	96.15
chr1.877501 	chr1 	877501 	F 	11 	0 	100
chr1.878021 	chr1 	878021 	F 	27 	3.7 	96.3
chr1.877489 	chr1 	877489 	F 	11 	0 	100
chr1.878302 	chr1 	878302 	R 	16 	0 	100
chr1.878081 	chr1 	878081 	R 	41 	0 	100
chr1.877507 	chr1 	877507 	F 	11 	0 	100
chr1.878055 	chr1 	878055 	R 	40 	0 	100
chr1.878281 	chr1 	878281 	R 	16 	6.25 	93.75
chr1.877737 	chr1 	877737 	F 	10 	80 	20
chr1.878030 	chr1 	878030 	R 	40 	0 	100
chr1.878086 	chr1 	878086 	R 	39 	10.26 	89.74
chr1.877767 	chr1 	877767 	F 	10 	0 	100
chr1.877988 	chr1 	877988 	F 	26 	7.69 	92.31
chr1.877642 	chr1 	877642 	R 	16 	0 	100
chr1.879333 	chr1 	879333 	R 	21 	95.24 	4.76
chr1.879371 	chr1 	879371 	R 	21 	100 	0
chr1.879045 	chr1 	879045 	F 	16 	93.75 	6.25
chr1.879298 	chr1 	879298 	R 	20 	95 	5
chr1.879318 	chr1 	879318 	R 	21 	100 	0
chr1.879168 	chr1 	879168 	R 	26 	92.31 	7.69
chr1.879125 	chr1 	879125 	R 	26 	92.31 	7.69
chr1.879307 	chr1 	879307 	R 	20 	100 	0
chr1.879195 	chr1 	879195 	F 	28 	100 	0
chr1.879364 	chr1 	879364 	R 	21 	95.24 	4.76
chr1.879257 	chr1 	879257 	F 	27 	100 	0
chr1.879181 	chr1 	879181 	R 	26 	100 	0
chr1.879099 	chr1 	879099 	R 	26 	80.77 	19.23
chr1.879102 	chr1 	879102 	R 	26 	96.15 	3.85
chr1.879180 	chr1 	879180 	F 	29 	96.55 	3.45
chr1.881549 	chr1 	881549 	R 	36 	94.44 	5.56
chr1.881494 	chr1 	881494 	R 	31 	96.77 	3.23
chr1.881422 	chr1 	881422 	R 	45 	97.78 	2.22
chr1.881430 	chr1 	881430 	F 	15 	100 	0
chr1.881588 	chr1 	881588 	R 	37 	100 	0
chr1.881493 	chr1 	881493 	F 	13 	92.31 	7.69
chr1.881470 	chr1 	881470 	F 	15 	93.33 	6.67
chr1.881436 	chr1 	881436 	F 	15 	93.33 	6.67
chr1.881544 	chr1 	881544 	R 	36 	100 	0
chr1.881446 	chr1 	881446 	F 	14 	85.71 	14.29
chr1.881541 	chr1 	881541 	R 	33 	90.91 	9.09
chr1.881555 	chr1 	881555 	R 	36 	97.22 	2.78
chr1.881431 	chr1 	881431 	R 	45 	100 	0
chr1.881377 	chr1 	881377 	R 	44 	90.91 	9.09
chr1.886308 	chr1 	886308 	F 	12 	100 	0
chr1.886375 	chr1 	886375 	R 	31 	96.77 	3.23
chr1.886374 	chr1 	886374 	F 	11 	100 	0
chr1.886358 	chr1 	886358 	R 	30 	96.67 	3.33
chr1.886277 	chr1 	886277 	F 	13 	100 	0
chr1.886332 	chr1 	886332 	R 	30 	100 	0
chr1.886409 	chr1 	886409 	R 	33 	100 	0
chr1.886357 	chr1 	886357 	F 	13 	100 	0
chr1.886384 	chr1 	886384 	R 	32 	96.88 	3.12
chr1.886331 	chr1 	886331 	F 	11 	100 	0
chr1.886397 	chr1 	886397 	R 	33 	93.94 	6.06
chr1.886561 	chr1 	886561 	F 	32 	100 	0
chr1.886528 	chr1 	886528 	F 	32 	100 	0
chr1.886587 	chr1 	886587 	R 	10 	90 	10
chr1.886543 	chr1 	886543 	F 	32 	100 	0
chr1.886592 	chr1 	886592 	R 	11 	90.91 	9.09
chr1.886591 	chr1 	886591 	F 	31 	100 	0
chr1.886636 	chr1 	886636 	R 	11 	100 	0
chr1.886653 	chr1 	886653 	R 	11 	100 	0
chr1.886601 	chr1 	886601 	F 	30 	96.67 	3.33
chr1.886552 	chr1 	886552 	F 	32 	96.88 	3.12
chr1.886562 	chr1 	886562 	R 	10 	80 	20
chr1.886572 	chr1 	886572 	R 	11 	100 	0
chr1.886586 	chr1 	886586 	F 	31 	96.77 	3.23
chr1.886602 	chr1 	886602 	R 	11 	100 	0
chr1.886571 	chr1 	886571 	F 	31 	100 	0
chr1.887577 	chr1 	887577 	R 	10 	100 	0
chr1.887537 	chr1 	887537 	F 	10 	100 	0
chr1.887538 	chr1 	887538 	R 	10 	100 	0
chr1.887461 	chr1 	887461 	F 	11 	100 	0
chr1.887591 	chr1 	887591 	R 	10 	100 	0
chr1.887939 	chr1 	887939 	F 	21 	100 	0
chr1.887985 	chr1 	887985 	R 	17 	100 	0
chr1.887995 	chr1 	887995 	R 	17 	100 	0
chr1.887873 	chr1 	887873 	F 	21 	100 	0
chr1.887967 	chr1 	887967 	R 	17 	94.12 	5.88
chr1.887966 	chr1 	887966 	F 	21 	100 	0
chr1.887894 	chr1 	887894 	F 	21 	100 	0
chr1.887940 	chr1 	887940 	R 	17 	100 	0
chr1.894686 	chr1 	894686 	F 	28 	0 	100
chr1.894670 	chr1 	894670 	R 	28 	0 	100
chr1.894715 	chr1 	894715 	R 	30 	0 	100
chr1.894443 	chr1 	894443 	F 	23 	8.7 	91.3
chr1.894757 	chr1 	894757 	R 	33 	0 	100
chr1.894710 	chr1 	894710 	R 	19 	0 	100
chr1.894666 	chr1 	894666 	R 	11 	0 	100
chr1.894422 	chr1 	894422 	F 	23 	8.7 	91.3
chr1.894651 	chr1 	894651 	F 	28 	46.43 	53.57
chr1.894697 	chr1 	894697 	F 	28 	0 	100
chr1.894765 	chr1 	894765 	R 	33 	33.33 	66.67
chr1.894725 	chr1 	894725 	R 	32 	0 	100
chr1.894717 	chr1 	894717 	F 	16 	0 	100
chr1.894687 	chr1 	894687 	R 	19 	0 	100
chr1.894374 	chr1 	894374 	F 	23 	8.7 	91.3
chr1.894345 	chr1 	894345 	F 	23 	47.83 	52.17
chr1.894669 	chr1 	894669 	F 	28 	0 	100
chr1.894667 	chr1 	894667 	F 	28 	0 	100
chr1.894753 	chr1 	894753 	R 	33 	0 	100
chr1.894762 	chr1 	894762 	R 	33 	3.03 	96.97
chr1.894436 	chr1 	894436 	F 	23 	8.7 	91.3
chr1.894676 	chr1 	894676 	R 	23 	0 	100
chr1.894718 	chr1 	894718 	R 	33 	0 	100
chr1.894391 	chr1 	894391 	F 	23 	4.35 	95.65
chr1.894357 	chr1 	894357 	F 	23 	8.7 	91.3
chr1.894714 	chr1 	894714 	F 	22 	0 	100
chr1.894709 	chr1 	894709 	F 	24 	0 	100
chr1.894720 	chr1 	894720 	R 	32 	0 	100
chr1.894668 	chr1 	894668 	R 	25 	0 	100
chr1.894409 	chr1 	894409 	F 	23 	8.7 	91.3
chr1.894698 	chr1 	894698 	R 	11 	0 	100
chr1.894733 	chr1 	894733 	R 	33 	0 	100
chr1.894366 	chr1 	894366 	F 	22 	0 	100
chr1.894683 	chr1 	894683 	F 	28 	0 	100
chr1.894665 	chr1 	894665 	F 	28 	0 	100
chr1.894355 	chr1 	894355 	F 	23 	4.35 	95.65
chr1.894403 	chr1 	894403 	F 	23 	8.7 	91.3
chr1.894397 	chr1 	894397 	F 	23 	8.7 	91.3
chr1.894724 	chr1 	894724 	F 	13 	0 	100
chr1.894675 	chr1 	894675 	F 	28 	0 	100
chr1.894684 	chr1 	894684 	R 	23 	0 	100
chr1.894732 	chr1 	894732 	F 	15 	0 	100
chr1.895091 	chr1 	895091 	R 	10 	10 	90
chr1.895964 	chr1 	895964 	R 	33 	0 	100
chr1.895974 	chr1 	895974 	R 	33 	0 	100
chr1.895920 	chr1 	895920 	R 	34 	0 	100
chr1.895346 	chr1 	895346 	F 	42 	33.33 	66.67
chr1.895902 	chr1 	895902 	F 	48 	2.08 	97.92
chr1.895416 	chr1 	895416 	R 	38 	15.79 	84.21
chr1.895115 	chr1 	895115 	R 	11 	81.82 	18.18
chr1.895564 	chr1 	895564 	F 	18 	55.56 	44.44
chr1.895376 	chr1 	895376 	F 	32 	62.5 	37.5
chr1.895301 	chr1 	895301 	F 	42 	35.71 	64.29
chr1.895913 	chr1 	895913 	R 	34 	0 	100
chr1.895989 	chr1 	895989 	R 	30 	0 	100
chr1.895864 	chr1 	895864 	F 	45 	2.22 	97.78
chr1.895329 	chr1 	895329 	R 	37 	8.11 	91.89
chr1.895951 	chr1 	895951 	R 	34 	0 	100
chr1.895955 	chr1 	895955 	R 	34 	0 	100
chr1.895477 	chr1 	895477 	F 	35 	14.29 	85.71
chr1.895512 	chr1 	895512 	F 	33 	9.09 	90.91
chr1.895372 	chr1 	895372 	F 	35 	22.86 	77.14
chr1.895129 	chr1 	895129 	R 	12 	75 	25
chr1.895929 	chr1 	895929 	R 	34 	0 	100
chr1.895869 	chr1 	895869 	F 	46 	4.35 	95.65
chr1.895367 	chr1 	895367 	R 	38 	57.89 	42.11
chr1.895925 	chr1 	895925 	R 	34 	0 	100
chr1.895313 	chr1 	895313 	F 	41 	31.71 	68.29
